epoch,train_loss,train_cost,val_cost,learning_rate,temperature,baseline_type,baseline_value
30,-0.8743340134620666,0.47326638328051784,,7.959536998847746e-05,1.845703125,rollout,0.448149710893631
31,-0.8935730258623759,0.4742350457672165,,7.83231272036805e-05,1.845703125,rollout,0.44719988107681274
32,-0.9106621265411377,0.4742022431933793,0.4746080215980564,7.702342635146036e-05,1.845703125,rollout,0.44823724031448364
33,-0.895225195089976,0.4755022087876601,,7.56975500796434e-05,2.30712890625,rollout,0.44739246368408203
34,-0.8790313998858134,0.47480336161835335,,7.434680686803493e-05,2.30712890625,rollout,0.4464188516139984
35,-0.8458640774091085,0.4720044740227482,,7.297252973710759e-05,2.30712890625,rollout,0.44476190209388733
36,-0.8555782953898112,0.47226734381900554,0.47697230475265157,7.157607493247112e-05,2.30712890625,rollout,0.44462671875953674
37,-0.8566609700520833,0.4724677118045515,,7.015882058642166e-05,2.8839111328125,rollout,0.44511470198631287
38,-0.8482516845067342,0.47194085045465417,,6.87221653578916e-05,2.8839111328125,rollout,0.44570136070251465
39,-0.8046198964118958,0.4696628288660672,,6.726752705214197e-05,2.8839111328125,rollout,0.4456217288970947
40,-0.7860098878542582,0.473703100033476,0.48066704009616135,6.579634122155994e-05,2.8839111328125,rollout,0.445138156414032
41,-0.7947125434875488,0.4710003534107886,,6.431005974894189e-05,3.5,rollout,0.44558602571487427
42,-0.7149570465087891,0.47214789586507616,,6.281014941466034e-05,3.5,rollout,0.4443473517894745
43,-0.8051989912986756,0.4753725455619023,,6.12980904491289e-05,3.5,rollout,0.4450933337211609
44,-0.7594983299573262,0.46900453659156327,0.4781417137855859,5.977537507199341e-05,3.5,rollout,0.44546738266944885
45,-0.7122772574424744,0.4709254600630978,,5.8243506019491463e-05,3.5,rollout,0.4459902048110962
46,-0.7081311225891114,0.46941041147600504,,5.67039950614331e-05,3.5,rollout,0.44615358114242554
47,-0.7202848672866822,0.47093495022907733,,5.515836150926649e-05,3.5,rollout,0.44607651233673096
48,-0.7072935422261556,0.4722850850528057,0.4767166586011906,5.3608130716701046e-05,3.5,rollout,0.44616568088531494
49,-0.7281573295593262,0.4703429957702753,,5.205483257436738e-05,3.5,rollout,0.4438025951385498
50,-0.628088100751241,0.4694177649328656,,5.050000000000003e-05,3.5,rollout,0.44593173265457153
51,-0.6909181515375773,0.4677880089779846,,4.894516742563268e-05,3.5,rollout,0.445248544216156
52,-0.7027354637781779,0.4669739396984171,0.4723726010447441,4.739186928329902e-05,3.5,rollout,0.4431970715522766
53,-0.5977506756782531,0.4640305869808798,,4.584163849073357e-05,2.625,rollout,0.44420862197875977
