epoch,train_loss,train_cost,val_cost,learning_rate,temperature,baseline_type,baseline_value
31,-0.47013997435569765,0.6419679979527548,,0.00020224450003308525,4.777531249999998,rollout,
32,-0.675415301322937,0.6642067207333758,0.6522050511245817,0.0001966980406590547,4.777531249999998,rollout,0.6007640361785889
33,-0.7691298842430114,0.655083542150126,,0.00019108034725482865,4.060901562499998,rollout,
34,-0.6570463716983795,0.6540554691528804,,0.0001854000818964579,4.060901562499998,rollout,0.5982847809791565
35,-0.5998792171478271,0.6610276522151292,,0.00017966600314141124,4.060901562499998,rollout,
36,-0.5079110443592072,0.6454570130760877,0.6403714695199741,0.00017388695252351457,4.060901562499998,rollout,0.5964769721031189
37,-0.6091359436511994,0.6482909792762451,,0.0001680718409199468,3.4517663281249984,rollout,
38,-0.497732549905777,0.6408852689455938,,0.00016222963481131287,3.4517663281249984,rollout,0.5997270345687866
39,-0.6318569779396057,0.6412809750933779,,0.0001563693424559808,3.4517663281249984,rollout,
40,-0.6297082006931305,0.6587041358345745,0.6419566430820055,0.00015050000000000003,3.4517663281249984,rollout,0.599959135055542
41,-0.4753085434436798,0.6521083638408649,,0.00014463065754401932,2.9340013789062485,rollout,
42,-0.38132562637329104,0.6435125922233299,,0.00013877036518868723,2.9340013789062485,rollout,0.5969517230987549
43,-0.4931931495666504,0.6524316333340376,,0.00013292815908005334,2.9340013789062485,rollout,
44,-0.4613953411579132,0.6473842579180452,0.651363916412818,0.00012711304747648557,2.9340013789062485,rollout,0.6031913757324219
45,-0.3904314160346985,0.6405671391879634,,0.00012133399685858888,2.493901172070311,rollout,
46,-0.5741946339607239,0.6418809309083745,,0.0001155999181035422,2.493901172070311,rollout,0.5923509001731873
47,-0.6490842700004578,0.649643068288458,,0.00010991965274517141,2.493901172070311,rollout,
48,-0.6229482412338256,0.6438211941823242,0.6595787594534397,0.0001043019593409454,2.493901172070311,rollout,0.5906307101249695
49,-0.6414087235927581,0.6515444152070262,,9.875549996691486e-05,2.8679863478808576,rollout,
50,-0.4862210929393768,0.6544301673894795,,9.328882686141912e-05,2.8679863478808576,rollout,0.5928701162338257
51,-0.46414942741394044,0.6403678175184115,,8.791036923815458e-05,2.8679863478808576,rollout,
52,-0.46786934733390806,0.657209926332096,0.6485505899672666,8.26284202889378e-05,2.8679863478808576,rollout,0.5903834700584412
53,-0.5393564820289611,0.6428867727702526,,7.745112439620525e-05,3.298184300062986,rollout,
54,-0.5991742730140686,0.658842916790255,,7.238646457496569e-05,3.298184300062986,rollout,0.5935508608818054
55,-0.6416258454322815,0.6584539851124344,,6.744225016356949e-05,3.298184300062986,rollout,
56,-0.445359879732132,0.6392966477210456,0.6466589229205923,6.262610478227531e-05,3.298184300062986,rollout,0.5934746861457825
57,-0.4735529780387878,0.643584186847235,,5.794545457817988e-05,3.792911945072434,rollout,
58,-0.43952555060386655,0.6376683271267064,,5.340751677463759e-05,3.792911945072434,rollout,0.5915238261222839
59,-0.4340667545795441,0.6499463803896495,,4.901928854282526e-05,3.792911945072434,rollout,
60,-0.2887983411550522,0.6346032934553378,0.649071936193765,4.4787536212611175e-05,3.792911945072434,rollout,0.590408980846405
61,-0.28209200501441956,0.6376044137746884,,4.071878483936501e-05,3.2239751533115686,rollout,
62,-0.2857615649700165,0.632315157482873,,3.681930814279539e-05,3.2239751533115686,rollout,0.5909571051597595
63,-0.26372327506542204,0.6355089059976782,,3.309511883332863e-05,3.2239751533115686,rollout,
64,-0.3179958641529083,0.6375742032303868,0.6203882515038601,2.9551959340945387e-05,3.2239751533115686,rollout,0.5882222652435303
65,-0.31190381944179535,0.6363156121535697,,2.619529296076953e-05,2.7403788803148332,rollout,
66,-0.2553455948829651,0.643352013248365,,2.3030295429063227e-05,2.7403788803148332,rollout,0.5940420031547546
67,-0.379451197385788,0.6441613750908296,,2.0061846942616862e-05,2.7403788803148332,rollout,
68,-0.2348777323961258,0.6321695904634004,0.6188643644296554,1.729452463383902e-05,2.7403788803148332,rollout,0.5950723886489868
69,-0.2134328305721283,0.6347536510365015,,1.4732595513150342e-05,2.329322048267608,rollout,
70,-0.17683814018964766,0.6248542746826038,,1.2380009889562637e-05,2.329322048267608,rollout,0.5886725187301636
71,-0.3090129792690277,0.6383815664830707,,1.0240395279588622e-05,2.329322048267608,rollout,
72,-0.21903186440467834,0.6376321891247038,0.6388999872040017,8.31705081387455e-06,2.329322048267608,rollout,0.5920054912567139
73,-0.23458739817142488,0.6369340976907111,,6.612942150179751e-06,1.9799237410274668,rollout,
74,-0.16753541231155394,0.6354845081276908,,5.130696900547356e-06,1.9799237410274668,rollout,0.5898336172103882
75,-0.1761237323284149,0.6283458045473819,,3.872600579717052e-06,1.9799237410274668,rollout,
76,-0.2678839087486267,0.6398492515062211,0.6354435829352229,2.840593081026921e-06,1.9799237410274668,rollout,0.5915740728378296
77,-0.24448192417621611,0.6349757583686929,,2.0362656852385196e-06,1.6829351798733467,rollout,
78,-0.2548529952764511,0.6390634348131946,,1.4608586068973696e-06,1.6829351798733467,rollout,0.5915395021438599
79,-0.19243945181369781,0.6319979236305191,,1.1152590820119264e-06,1.6829351798733467,rollout,
80,-0.1673712283372879,0.6280839030462781,0.6322991215947502,1e-06,1.6829351798733467,rollout,0.5930627584457397
