instance_id,n,cost,cpc,solve_time,seed
186,20,6.890901149027794,0.3445450574513897,2.002153158187866,7185
187,20,9.300692742950726,0.46503463714753634,2.004770040512085,7186
188,20,6.156479178241142,0.3078239589120571,2.0012423992156982,7187
189,20,6.4492274144034445,0.3224613707201722,2.0012664794921875,7188
190,20,7.149609562442553,0.35748047812212763,2.002988815307617,7189
191,20,6.216110559722489,0.3108055279861245,2.0015199184417725,7190
192,20,6.450057675915322,0.3225028837957661,2.0043232440948486,7191
193,20,8.677814778146143,0.4338907389073071,2.003220796585083,7192
194,20,8.316595205448298,0.4158297602724149,2.0039827823638916,7193
195,20,6.120119808993852,0.3060059904496926,2.00286865234375,7194
196,20,5.423481586775409,0.27117407933877047,2.001760482788086,7195
197,20,5.900351712741043,0.29501758563705216,2.0022904872894287,7196
198,20,5.5287482239895525,0.2764374111994776,2.003441572189331,7197
199,20,8.053137511724852,0.40265687558624264,2.0017948150634766,7198
200,20,6.324025726222233,0.31620128631111166,2.0017101764678955,7199
201,20,7.269329539462715,0.3634664769731358,2.002279758453369,7200
202,20,6.82362007662612,0.341181003831306,2.0038251876831055,7201
203,20,6.13243586900234,0.30662179345011703,2.002119541168213,7202
204,20,7.724818669373716,0.3862409334686858,2.0023159980773926,7203
205,20,6.7097255594381,0.335486277971905,2.0020203590393066,7204
206,20,7.953458849958766,0.3976729424979383,2.002063035964966,7205
207,20,5.759577732857656,0.2879788866428828,2.0041182041168213,7206
208,20,7.960712800085554,0.3980356400042777,2.0024588108062744,7207
209,20,8.6140546765799,0.43070273382899504,2.0022025108337402,7208
210,20,7.084465532470435,0.3542232766235217,2.0022079944610596,7209
211,20,5.852367602362207,0.29261838011811037,2.0021865367889404,7210
212,20,6.734125679839317,0.33670628399196584,2.001329183578491,7211
213,20,6.053966042664715,0.3026983021332358,2.0027213096618652,7212
214,20,6.78784381311186,0.339392190655593,2.002201795578003,7213
215,20,4.93642796883317,0.2468213984416585,2.003556489944458,7214
216,20,6.515978527483764,0.32579892637418817,2.0014641284942627,7215
217,20,8.160702452862227,0.4080351226431113,2.001899242401123,7216
218,20,5.70620645636672,0.285310322818336,2.0035369396209717,7217
219,20,7.099409876888014,0.3549704938444007,2.0021393299102783,7218
220,20,5.312561484497938,0.2656280742248969,2.0022029876708984,7219
221,20,7.827494149786758,0.3913747074893379,2.005490779876709,7220
222,20,7.651764296701943,0.38258821483509714,2.0023040771484375,7221
223,20,7.177513405998926,0.3588756702999463,2.002697229385376,7222
224,20,7.630556514655058,0.3815278257327529,2.0015182495117188,7223
225,20,6.114622574703174,0.3057311287351587,2.0030179023742676,7224
226,20,7.063565861416199,0.35317829307080995,2.001981258392334,7225
227,20,6.854430761410184,0.3427215380705092,2.0036489963531494,7226
228,20,5.537706325484794,0.2768853162742397,2.004615545272827,7227
229,20,6.6920289725250806,0.334601448626254,2.0018832683563232,7228
230,20,6.014833905840655,0.30074169529203276,2.002241611480713,7229
231,20,7.454650765370915,0.37273253826854574,2.00203013420105,7230
232,20,5.5744722460833165,0.2787236123041658,2.0030221939086914,7231
233,20,5.7136371369699885,0.28568185684849945,2.002262830734253,7232
234,20,7.1929716751056,0.35964858375527997,2.002068519592285,7233
235,20,7.78159378042745,0.38907968902137247,2.002040147781372,7234
236,20,6.4905097996599075,0.32452548998299535,2.003112554550171,7235
237,20,5.6090614117108375,0.28045307058554186,2.001875638961792,7236
238,20,7.496737677188503,0.37483688385942515,2.0018434524536133,7237
239,20,5.959828939111551,0.29799144695557755,2.0027990341186523,7238
240,20,8.664402038814773,0.4332201019407386,2.00264310836792,7239
241,20,7.2056491603952555,0.3602824580197628,2.002136707305908,7240
242,20,5.072394537111615,0.25361972685558076,2.0029733180999756,7241
243,20,5.537738503082782,0.2768869251541391,2.003119468688965,7242
244,20,5.9940371057240185,0.2997018552862009,2.0026168823242188,7243
245,20,6.106155778763723,0.30530778893818616,2.0030324459075928,7244
246,20,7.008756392239659,0.35043781961198295,2.00197696685791,7245
247,20,7.567601980825433,0.3783800990412717,2.0017852783203125,7246
248,20,6.278428102053369,0.31392140510266847,2.0030479431152344,7247
249,20,6.373700227651636,0.31868501138258176,2.0023868083953857,7248
250,20,6.491722954515632,0.3245861477257816,2.002197027206421,7249
251,20,7.065254627453105,0.35326273137265524,2.001204252243042,7250
252,20,5.937991244019286,0.2968995622009643,2.0035312175750732,7251
253,20,6.682199080975774,0.33410995404878874,2.0020391941070557,7252
254,20,6.165581291577905,0.30827906457889526,2.0033199787139893,7253
255,20,6.551710119428462,0.3275855059714231,2.0050907135009766,7254
256,20,6.720864588724926,0.3360432294362463,2.0037519931793213,7255
257,20,6.153715322204807,0.30768576611024034,2.0016114711761475,7256
258,20,9.339641235041848,0.4669820617520924,2.0029430389404297,7257
259,20,7.218102893728962,0.3609051446864481,2.002335548400879,7258
260,20,7.14082784640052,0.357041392320026,2.001371383666992,7259
261,20,7.89196685246777,0.3945983426233885,2.002955198287964,7260
262,20,7.582747918151716,0.3791373959075858,2.002504587173462,7261
263,20,7.232509599228095,0.36162547996140476,2.0025153160095215,7262
264,20,5.5564166083463515,0.2778208304173176,2.003624677658081,7263
265,20,5.958300903873732,0.2979150451936866,2.0022335052490234,7264
266,20,6.435510369271697,0.3217755184635848,2.0013699531555176,7265
267,20,6.532593190036158,0.3266296595018079,2.0021355152130127,7266
268,20,5.664410822048038,0.2832205411024019,2.003148078918457,7267
269,20,6.663708903296846,0.3331854451648423,2.0040018558502197,7268
270,20,8.091707185588685,0.4045853592794343,2.0019192695617676,7269
271,20,5.829353895352668,0.2914676947676334,2.0022683143615723,7270
272,20,7.134212616200871,0.35671063081004356,2.004164695739746,7271
273,20,6.392007387634714,0.3196003693817357,2.0024006366729736,7272
274,20,6.575259889919511,0.32876299449597557,2.002861499786377,7273
275,20,5.614980028731922,0.2807490014365961,2.002207040786743,7274
276,20,8.201638964776125,0.4100819482388062,2.0021228790283203,7275
277,20,6.770760081222801,0.33853800406114004,2.0017271041870117,7276
278,20,8.412487482247334,0.4206243741123667,2.0021626949310303,7277
279,20,6.087441087878198,0.3043720543939099,2.0023887157440186,7278
280,20,9.428498046042401,0.4714249023021201,2.0031583309173584,7279
281,20,6.200575359413951,0.31002876797069756,2.003227949142456,7280
282,20,7.267001976946393,0.3633500988473196,2.0029942989349365,7281
283,20,6.2127070566267895,0.3106353528313395,2.003654718399048,7282
284,20,6.184494125231997,0.30922470626159987,2.002352237701416,7283
285,20,7.075307419109634,0.35376537095548166,2.001433849334717,7284
286,20,6.656272055463098,0.33281360277315486,2.0022432804107666,7285
287,20,6.158571390125097,0.30792856950625486,2.004377841949463,7286
288,20,7.403718419027677,0.37018592095138386,2.0029830932617188,7287
289,20,7.399090124425942,0.3699545062212971,2.002774715423584,7288
290,20,7.108516147547228,0.3554258073773614,2.0024218559265137,7289
291,20,6.300148175864486,0.3150074087932243,2.003964900970459,7290
292,20,8.615886612142484,0.4307943306071242,2.001523017883301,7291
293,20,6.788093155487961,0.33940465777439804,2.0023722648620605,7292
294,20,6.036772059190942,0.3018386029595471,2.002112865447998,7293
295,20,6.515600580859924,0.3257800290429962,2.0021867752075195,7294
296,20,8.259340334697635,0.41296701673488173,2.003535270690918,7295
297,20,6.95212974710395,0.3476064873551975,2.0021698474884033,7296
298,20,4.719689239812595,0.23598446199062978,2.0030553340911865,7297
299,20,7.1792679459730255,0.3589633972986513,2.001941680908203,7298
300,20,7.592213242164426,0.3796106621082213,2.0017435550689697,7299
301,20,6.002104389598246,0.3001052194799123,2.003249406814575,7300
302,20,7.296575050962575,0.36482875254812874,2.002166271209717,7301
303,20,6.261707911511923,0.31308539557559617,2.0018959045410156,7302
304,20,5.969891129676859,0.29849455648384293,2.0022716522216797,7303
305,20,8.654421154925668,0.4327210577462834,2.001375436782837,7304
306,20,5.837195428538915,0.29185977142694575,2.0029921531677246,7305
307,20,6.465168061818185,0.32325840309090925,2.0020804405212402,7306
308,20,5.617031496907691,0.28085157484538453,2.0019078254699707,7307
309,20,5.988088665521138,0.2994044332760569,2.002047061920166,7308
310,20,6.155748600982212,0.30778743004911063,2.002150774002075,7309
311,20,5.944391948432975,0.2972195974216488,2.0020792484283447,7310
312,20,7.49259326444045,0.3746296632220225,2.002044677734375,7311
313,20,5.6765139943558784,0.2838256997177939,2.001429319381714,7312
314,20,6.465895546333557,0.32329477731667783,2.001600503921509,7313
315,20,7.748414476017157,0.38742072380085785,2.0023558139801025,7314
316,20,5.543388776601503,0.27716943883007517,2.0019912719726562,7315
317,20,6.154002015537374,0.3077001007768687,2.0021021366119385,7316
318,20,7.825804307089031,0.3912902153544516,2.0021255016326904,7317
319,20,6.314999254970961,0.31574996274854805,2.002286434173584,7318
320,20,6.794563695065316,0.33972818475326577,2.002455949783325,7319
321,20,7.385680993146698,0.3692840496573349,2.00227427482605,7320
322,20,6.348042570427707,0.3174021285213854,2.0037293434143066,7321
323,20,6.214587693556623,0.3107293846778311,2.002700090408325,7322
324,20,6.203017394150696,0.3101508697075348,2.0019354820251465,7323
325,20,6.33914469430706,0.316957234715353,2.0021023750305176,7324
326,20,5.947276748391885,0.29736383741959427,2.002831220626831,7325
327,20,5.3507985755640926,0.26753992877820465,2.002354860305786,7326
328,20,5.937407033685205,0.29687035168426024,2.0015056133270264,7327
329,20,6.398039765877914,0.3199019882938957,2.001802682876587,7328
330,20,9.8328360837732,0.49164180418866,2.0022666454315186,7329
331,20,6.037596684164452,0.3018798342082226,2.0027828216552734,7330
332,20,5.669375805133549,0.2834687902566774,2.0018808841705322,7331
333,20,7.406652427173699,0.37033262135868494,2.0028140544891357,7332
334,20,6.818515485995633,0.34092577429978166,2.0030436515808105,7333
335,20,6.325728507188701,0.316286425359435,2.004732608795166,7334
336,20,6.782426745268061,0.33912133726340304,2.0021772384643555,7335
337,20,7.347664708623638,0.3673832354311819,2.0026960372924805,7336
338,20,7.737769951363415,0.38688849756817073,2.0022289752960205,7337
339,20,8.51240895866451,0.4256204479332255,2.0020203590393066,7338
340,20,9.263896548244615,0.4631948274122307,2.0024378299713135,7339
341,20,5.280962599348742,0.2640481299674371,2.0020785331726074,7340
342,20,6.8588132737961836,0.3429406636898092,2.00178861618042,7341
343,20,7.0251321519700305,0.3512566075985015,2.002061367034912,7342
344,20,6.962752315304851,0.34813761576524255,2.0041210651397705,7343
345,20,5.379102628779883,0.26895513143899413,2.0027310848236084,7344
346,20,5.972250226959704,0.2986125113479852,2.0019748210906982,7345
347,20,5.582303661937423,0.2791151830968711,2.0024302005767822,7346
348,20,7.351464520723399,0.36757322603616993,2.0021867752075195,7347
349,20,6.781753152100579,0.33908765760502896,2.0022661685943604,7348
350,20,7.773547547905925,0.38867737739529623,2.003796100616455,7349
351,20,7.816072336831839,0.3908036168415919,2.001307725906372,7350
352,20,6.037357500699509,0.3018678750349754,2.0018515586853027,7351
353,20,8.273836809140809,0.41369184045704044,2.0029194355010986,7352
354,20,6.252967273570788,0.31264836367853943,2.0027236938476562,7353
355,20,6.02501959775929,0.3012509798879645,2.0021328926086426,7354
356,20,5.917740024113002,0.2958870012056501,2.002894163131714,7355
357,20,5.968563759327296,0.2984281879663648,2.004401445388794,7356
358,20,6.047862261215584,0.3023931130607792,2.002276659011841,7357
359,20,8.033488450860789,0.4016744225430394,2.002575159072876,7358
360,20,6.9045479903362175,0.34522739951681086,2.0014684200286865,7359
361,20,6.200562461431691,0.31002812307158456,2.001476526260376,7360
362,20,6.735409226539777,0.33677046132698885,2.003330945968628,7361
363,20,5.648802540794177,0.2824401270397089,2.0023624897003174,7362
364,20,6.929660892245969,0.34648304461229845,2.0019452571868896,7363
365,20,6.528279125457525,0.3264139562728762,2.002560615539551,7364
366,20,6.85018324559417,0.3425091622797085,2.00284481048584,7365
367,20,7.000057550708611,0.3500028775354306,2.0043206214904785,7366
368,20,6.36897718769245,0.31844885938462253,2.0020759105682373,7367
369,20,8.254941241105131,0.4127470620552566,2.0026564598083496,7368
370,20,4.989138782484227,0.24945693912421135,2.0022826194763184,7369
371,20,6.437449872878672,0.3218724936439336,2.001730442047119,7370
372,20,5.423562454351101,0.27117812271755504,2.001755714416504,7371
373,20,4.941495612767819,0.24707478063839097,2.0029585361480713,7372
374,20,5.113287734120956,0.2556643867060478,2.0016825199127197,7373
375,20,5.635900000809073,0.28179500004045366,2.0020062923431396,7374
376,20,6.174990370767018,0.3087495185383509,2.0023953914642334,7375
377,20,7.148474966677154,0.3574237483338577,2.0020179748535156,7376
378,20,5.786272414049378,0.2893136207024689,2.0019516944885254,7377
379,20,6.830864213447313,0.34154321067236565,2.003138542175293,7378
380,20,6.646325424064668,0.33231627120323337,2.002201557159424,7379
381,20,6.51276148702721,0.3256380743513605,2.0025572776794434,7380
382,20,6.625689580744806,0.33128447903724034,2.0030062198638916,7381
383,20,6.160935055418087,0.3080467527709044,2.002115249633789,7382
384,20,5.542993234108796,0.2771496617054398,2.002952814102173,7383
385,20,5.194579843489196,0.25972899217445977,2.0019443035125732,7384
386,20,7.685096122763643,0.3842548061381822,2.002392530441284,7385
387,20,6.531342792732511,0.32656713963662554,2.002129554748535,7386
388,20,6.821985564355476,0.3410992782177738,2.00201416015625,7387
389,20,6.438692848677976,0.3219346424338988,2.0019333362579346,7388
390,20,6.358262702033919,0.31791313510169594,2.0016016960144043,7389
391,20,6.830692887501354,0.3415346443750677,2.001945972442627,7390
392,20,6.025051800007427,0.30125259000037136,2.0021376609802246,7391
393,20,10.039719036133455,0.5019859518066727,2.002664804458618,7392
394,20,5.522859719864276,0.2761429859932138,2.001986265182495,7393
395,20,8.188623286417792,0.4094311643208896,2.0019021034240723,7394
396,20,5.809454485840923,0.2904727242920461,2.0021095275878906,7395
397,20,6.367818559267649,0.3183909279633824,2.0021114349365234,7396
398,20,6.043966975888136,0.30219834879440677,2.0018553733825684,7397
399,20,7.5559554818637835,0.37779777409318915,2.0024588108062744,7398
400,20,6.666356520378791,0.33331782601893956,2.0027642250061035,7399
401,20,5.134389622023185,0.2567194811011592,2.0020906925201416,7400
402,20,5.744972817127228,0.28724864085636137,2.003918170928955,7401
403,20,7.689851351297223,0.38449256756486117,2.002005100250244,7402
404,20,5.504348531009093,0.27521742655045467,2.001337766647339,7403
405,20,5.28235072984553,0.2641175364922765,2.0019350051879883,7404
406,20,9.429269473472251,0.4714634736736126,2.0020034313201904,7405
407,20,5.3557102488123185,0.26778551244061594,2.001504898071289,7406
408,20,7.619317779823602,0.3809658889911801,2.0037319660186768,7407
409,20,7.541976965122039,0.37709884825610196,2.0025722980499268,7408
410,20,6.071493586233624,0.3035746793116812,2.002450942993164,7409
411,20,5.394372424685069,0.26971862123425344,2.0019726753234863,7410
412,20,5.746672409599746,0.28733362047998734,2.0020153522491455,7411
413,20,6.524118981231699,0.32620594906158495,2.0026676654815674,7412
414,20,5.570379881571231,0.27851899407856157,2.0012197494506836,7413
415,20,7.149494427696715,0.35747472138483577,2.0011203289031982,7414
416,20,5.768323489023599,0.28841617445117995,2.0020971298217773,7415
417,20,6.832847027728145,0.34164235138640725,2.0017099380493164,7416
418,20,6.475700374927066,0.3237850187463533,2.0021700859069824,7417
419,20,6.470296312689539,0.323514815634477,2.001810073852539,7418
420,20,6.5962841635729985,0.3298142081786499,2.002049207687378,7419
421,20,5.357813066984542,0.26789065334922707,2.0029067993164062,7420
422,20,6.7112418766146265,0.3355620938307313,2.0021729469299316,7421
423,20,7.34157073534632,0.367078536767316,2.0019068717956543,7422
424,20,6.038509938958437,0.3019254969479218,2.001997947692871,7423
425,20,6.512312152643704,0.3256156076321852,2.003139019012451,7424
426,20,5.71536079368977,0.2857680396844885,2.002427339553833,7425
427,20,5.532413649613491,0.27662068248067456,2.0020127296447754,7426
428,20,6.893140873326341,0.34465704366631705,2.0026206970214844,7427
