n_customers,solver,instance_id,status,time,cpc
20,exact_ortools_vrp,32,success,0.028502941131591797,0.4124166393465103
20,exact_ortools_vrp,33,success,0.03174161911010742,0.3153399492588179
20,exact_ortools_vrp,34,success,0.030926942825317383,0.32447793307611555
20,exact_ortools_vrp,35,success,0.02361130714416504,0.2981826259383064
20,exact_ortools_vrp,36,success,0.025111913681030273,0.32771842516046606
20,exact_ortools_vrp,37,success,0.04187941551208496,0.3515299784832148
20,exact_ortools_vrp,38,success,0.0263671875,0.3312019465480541
20,exact_ortools_vrp,39,success,0.02725958824157715,0.41400894583258874
20,exact_ortools_vrp,40,success,0.025607824325561523,0.3132958567986087
20,exact_ortools_vrp,41,success,0.025667190551757812,0.45005074498554604
20,exact_ortools_vrp,42,success,0.03193998336791992,0.32080298301557864
20,exact_ortools_vrp,43,success,0.02444148063659668,0.2625264535609269
20,exact_ortools_vrp,44,success,0.02705836296081543,0.42374189330700734
20,exact_ortools_vrp,45,success,0.04100179672241211,0.3382179484854945
20,exact_ortools_vrp,46,success,0.029895782470703125,0.3076935592992617
20,exact_ortools_vrp,47,success,0.030274152755737305,0.2863241563155139
20,exact_ortools_vrp,48,success,0.02923893928527832,0.38630380301811057
20,exact_ortools_vrp,49,success,0.03589510917663574,0.38279946841634815
20,exact_ortools_vrp,50,success,0.03989839553833008,0.41625323813977894
20,exact_ortools_vrp,51,success,0.034070730209350586,0.3330425079395712
20,exact_ortools_vrp,52,success,0.039361000061035156,0.32114073467567084
20,exact_ortools_vrp,53,success,0.031622886657714844,0.30477882106477255
20,exact_ortools_vrp,54,success,0.023673295974731445,0.3308923412657253
20,exact_ortools_vrp,55,success,0.032884836196899414,0.41560637234025666
20,exact_ortools_vrp,56,success,0.023669958114624023,0.3662542884193059
20,exact_ortools_vrp,57,success,0.028350830078125,0.28195078114918526
20,exact_ortools_vrp,58,success,0.03078293800354004,0.3870554061950984
20,exact_ortools_vrp,59,success,0.024985313415527344,0.2864120563173496
20,exact_ortools_vrp,60,success,0.034323692321777344,0.35183285593510494
20,exact_ortools_vrp,61,success,0.032535552978515625,0.295655145855511
20,exact_ortools_vrp,62,success,0.030783653259277344,0.32696305827916283
20,exact_ortools_vrp,63,success,0.036714792251586914,0.35888369941498055
20,exact_ortools_vrp,64,success,0.037740468978881836,0.34920066624491797
20,exact_ortools_vrp,65,success,0.02010631561279297,0.34481575039762
20,exact_ortools_vrp,66,success,0.028084278106689453,0.3714617376283467
20,exact_ortools_vrp,67,success,0.025530099868774414,0.4059119374801282
20,exact_ortools_vrp,68,success,0.028612852096557617,0.37697166139907284
20,exact_ortools_vrp,69,success,0.032288551330566406,0.27680918371459307
20,exact_ortools_vrp,70,success,0.03255057334899902,0.30826944181603777
20,exact_ortools_vrp,71,success,0.02503490447998047,0.3603711005485781
20,exact_ortools_vrp,72,success,0.027078866958618164,0.3623577468744627
20,exact_ortools_vrp,73,success,0.0263516902923584,0.3521871373638619
20,exact_ortools_vrp,74,success,0.043192148208618164,0.26523871167877955
20,exact_ortools_vrp,75,success,0.033612728118896484,0.3309143364405739
20,exact_ortools_vrp,76,success,0.026655912399291992,0.3702168428980318
20,exact_ortools_vrp,77,success,0.026697874069213867,0.33485091435823505
20,exact_ortools_vrp,78,success,0.03091883659362793,0.29864157442879236
20,exact_ortools_vrp,79,success,0.021865129470825195,0.39938157706348043
20,exact_ortools_vrp,80,success,0.027663230895996094,0.3253885822879785
20,exact_ortools_vrp,81,success,0.033109188079833984,0.29805244673574294
20,exact_ortools_vrp,82,success,0.03397822380065918,0.31430043439460914
20,exact_ortools_vrp,83,success,0.02115774154663086,0.4461175026339502
20,exact_ortools_vrp,84,success,0.02296733856201172,0.3066994749223893
20,exact_ortools_vrp,85,success,0.03149724006652832,0.36463623682685464
20,exact_ortools_vrp,86,success,0.02621316909790039,0.3380160093543213
20,exact_ortools_vrp,87,success,0.02582550048828125,0.3627431098470272
20,exact_ortools_vrp,88,success,0.03230714797973633,0.34246368482259093
20,exact_ortools_vrp,89,success,0.029788494110107422,0.31303920744548885
20,exact_ortools_vrp,90,success,0.024968385696411133,0.37892179479942295
20,exact_ortools_vrp,91,success,0.02829909324645996,0.31752337766952377
20,exact_ortools_vrp,92,success,0.02397942543029785,0.43975488266615825
20,exact_ortools_vrp,93,success,0.024025917053222656,0.4035954241115844
20,exact_ortools_vrp,94,success,0.025147199630737305,0.42442106031426086
20,exact_ortools_vrp,95,success,0.028496980667114258,0.34017762541883717
20,exact_ortools_vrp,96,success,0.025778532028198242,0.31675847650955996
20,exact_ortools_vrp,97,success,0.0288088321685791,0.4283998985852929
20,exact_ortools_vrp,98,success,0.032369136810302734,0.32371021422913204
20,exact_ortools_vrp,99,success,0.06506752967834473,0.3032097303328178
