n_customers,solver,instance_id,status,time,cpc
20,exact_ortools_vrp,400,success,0.03711390495300293,0.2986553679352358
20,exact_ortools_vrp,401,success,0.03422284126281738,0.38113874345597265
20,exact_ortools_vrp,402,success,0.04009366035461426,0.46063436982091394
20,exact_ortools_vrp,403,success,0.04417276382446289,0.25685421917317175
20,exact_ortools_vrp,404,success,0.038668155670166016,0.2628117231872301
20,exact_ortools_vrp,405,success,0.05489492416381836,0.35717124958515983
20,exact_ortools_vrp,406,success,0.04428267478942871,0.37505049003429247
20,exact_ortools_vrp,407,success,0.045117855072021484,0.2724581805984313
20,exact_ortools_vrp,408,success,0.03449058532714844,0.3237351769857747
20,exact_ortools_vrp,409,success,0.05418682098388672,0.3052197537000666
20,exact_ortools_vrp,410,success,0.04246211051940918,0.41763042449352916
20,exact_ortools_vrp,411,success,0.04227304458618164,0.39414224588961455
20,exact_ortools_vrp,412,success,0.024918794631958008,0.3802370359366006
20,exact_ortools_vrp,413,success,0.03557991981506348,0.3482579995269764
20,exact_ortools_vrp,414,success,0.033974409103393555,0.3875612175803711
20,exact_ortools_vrp,415,success,0.028938770294189453,0.4102042035265202
20,exact_ortools_vrp,416,success,0.025380611419677734,0.2768228417695828
20,exact_ortools_vrp,417,success,0.026970624923706055,0.38185813229979615
20,exact_ortools_vrp,418,success,0.027262210845947266,0.37552351958436936
20,exact_ortools_vrp,419,success,0.031209945678710938,0.3793617212801636
20,exact_ortools_vrp,420,success,0.031082630157470703,0.28600132844114673
20,exact_ortools_vrp,421,success,0.027325868606567383,0.3797488413577951
20,exact_ortools_vrp,422,success,0.02642369270324707,0.3191708969294651
20,exact_ortools_vrp,423,success,0.035126447677612305,0.30183082222893576
20,exact_ortools_vrp,424,success,0.02836322784423828,0.49397401356961634
20,exact_ortools_vrp,425,success,0.03547859191894531,0.3029420525543059
20,exact_ortools_vrp,426,success,0.03347134590148926,0.2958016456941671
20,exact_ortools_vrp,427,success,0.03221559524536133,0.37658437496949176
20,exact_ortools_vrp,428,success,0.02380061149597168,0.38495225396724736
20,exact_ortools_vrp,429,success,0.02401137351989746,0.38083736522012135
20,exact_ortools_vrp,430,success,0.032593488693237305,0.3327335859194314
20,exact_ortools_vrp,431,success,0.0329594612121582,0.31167113795552565
20,exact_ortools_vrp,432,success,0.02953624725341797,0.3694928946276592
20,exact_ortools_vrp,433,success,0.04025888442993164,0.4836492589434556
20,exact_ortools_vrp,434,success,0.023597240447998047,0.389955951158638
20,exact_ortools_vrp,435,success,0.03174781799316406,0.35690596084727744
20,exact_ortools_vrp,436,success,0.026765108108520508,0.3440128217530362
20,exact_ortools_vrp,437,success,0.02837824821472168,0.3035859948563067
20,exact_ortools_vrp,438,success,0.022393226623535156,0.32906525619264293
20,exact_ortools_vrp,439,success,0.028649091720581055,0.3037379362752565
20,exact_ortools_vrp,440,success,0.03546333312988281,0.3341729436744185
20,exact_ortools_vrp,441,success,0.02804875373840332,0.3766466504010145
20,exact_ortools_vrp,442,success,0.03889155387878418,0.34484936751589756
20,exact_ortools_vrp,443,success,0.028162479400634766,0.32273896625598425
20,exact_ortools_vrp,444,success,0.02739715576171875,0.3629180021815227
20,exact_ortools_vrp,445,success,0.02904987335205078,0.36439858969893546
20,exact_ortools_vrp,446,success,0.03367352485656738,0.304591896695568
20,exact_ortools_vrp,447,success,0.03542613983154297,0.3499525177055925
20,exact_ortools_vrp,448,success,0.03814387321472168,0.34936680570778444
20,exact_ortools_vrp,449,success,0.028606891632080078,0.3473126101334839
20,exact_ortools_vrp,450,success,0.029393434524536133,0.25031680331255524
20,exact_ortools_vrp,451,success,0.02890157699584961,0.2713164465432094
20,exact_ortools_vrp,452,success,0.03363990783691406,0.3018279680903714
20,exact_ortools_vrp,453,success,0.02735114097595215,0.29964340016179325
20,exact_ortools_vrp,454,success,0.030198097229003906,0.3798431162210173
20,exact_ortools_vrp,455,success,0.030587434768676758,0.31780082516361974
20,exact_ortools_vrp,456,success,0.03764605522155762,0.4227841357620493
20,exact_ortools_vrp,457,success,0.028962135314941406,0.32351347231590305
20,exact_ortools_vrp,458,success,0.02867722511291504,0.41331398819548637
20,exact_ortools_vrp,459,success,0.027075529098510742,0.2792151068282955
20,exact_ortools_vrp,460,success,0.028099536895751953,0.2856008538179239
20,exact_ortools_vrp,461,success,0.0286252498626709,0.3120001041181748
20,exact_ortools_vrp,462,success,0.030000925064086914,0.33295717534100006
20,exact_ortools_vrp,463,success,0.025594234466552734,0.2532943211992195
20,exact_ortools_vrp,464,success,0.03374671936035156,0.353422859868276
20,exact_ortools_vrp,465,success,0.028046846389770508,0.2513421157875844
20,exact_ortools_vrp,466,success,0.03165435791015625,0.326455212803279
20,exact_ortools_vrp,467,success,0.023122310638427734,0.35998141904040953
20,exact_ortools_vrp,468,success,0.02602410316467285,0.3411893130815479
20,exact_ortools_vrp,469,success,0.03225278854370117,0.3055377811563976
20,exact_ortools_vrp,470,success,0.029950380325317383,0.2680084528366273
20,exact_ortools_vrp,471,success,0.022285938262939453,0.3633439445005727
20,exact_ortools_vrp,472,success,0.025811195373535156,0.41544648328092204
20,exact_ortools_vrp,473,success,0.02360248565673828,0.34029647862691514
20,exact_ortools_vrp,474,success,0.023893117904663086,0.39212385049600734
20,exact_ortools_vrp,475,success,0.022548198699951172,0.36162463352712104
20,exact_ortools_vrp,476,success,0.029096603393554688,0.3973937921316972
20,exact_ortools_vrp,477,success,0.024548768997192383,0.3677285368080939
20,exact_ortools_vrp,478,success,0.03489351272583008,0.28806774214650016
20,exact_ortools_vrp,479,success,0.04471158981323242,0.3633335138959565
20,exact_ortools_vrp,480,success,0.028393983840942383,0.28993428315172926
20,exact_ortools_vrp,481,success,0.03487229347229004,0.42619404965152263
20,exact_ortools_vrp,482,success,0.024070024490356445,0.3100177788347289
20,exact_ortools_vrp,483,success,0.02717280387878418,0.34861386683469653
20,exact_ortools_vrp,484,success,0.023257732391357422,0.3665846651097615
20,exact_ortools_vrp,485,success,0.02261805534362793,0.3469059161509563
20,exact_ortools_vrp,486,success,0.0293276309967041,0.35621163880024953
20,exact_ortools_vrp,487,success,0.023177146911621094,0.37327487999943265
20,exact_ortools_vrp,488,success,0.0316774845123291,0.33805869549287154
20,exact_ortools_vrp,489,success,0.03490471839904785,0.37363406794234166
20,exact_ortools_vrp,490,success,0.025764942169189453,0.30174066519842657
20,exact_ortools_vrp,491,success,0.031110286712646484,0.366782841044912
20,exact_ortools_vrp,492,success,0.02366924285888672,0.3440245621457076
20,exact_ortools_vrp,493,success,0.03295135498046875,0.3389285300699092
20,exact_ortools_vrp,494,success,0.021528005599975586,0.3739757173823909
20,exact_ortools_vrp,495,success,0.024860858917236328,0.41192011217257185
20,exact_ortools_vrp,496,success,0.028416156768798828,0.3108496465950091
20,exact_ortools_vrp,497,success,0.04456043243408203,0.2724379571711008
20,exact_ortools_vrp,498,success,0.03521466255187988,0.34144258742119804
20,exact_ortools_vrp,499,success,0.028482675552368164,0.36232208543845934
20,exact_ortools_vrp,500,success,0.027410507202148438,0.27457323294585223
20,exact_ortools_vrp,501,success,0.026741504669189453,0.3430682527742307
20,exact_ortools_vrp,502,success,0.026173830032348633,0.43010232462196435
20,exact_ortools_vrp,503,success,0.022383928298950195,0.3001496688861707
20,exact_ortools_vrp,504,success,0.03610825538635254,0.47010149098195075
20,exact_ortools_vrp,505,success,0.03235197067260742,0.3088110393359178
20,exact_ortools_vrp,506,success,0.025229692459106445,0.41045072132268007
20,exact_ortools_vrp,507,success,0.026758909225463867,0.3621710915757254
20,exact_ortools_vrp,508,success,0.029146909713745117,0.41680458881891325
20,exact_ortools_vrp,509,success,0.024010658264160156,0.3447556943917659
20,exact_ortools_vrp,510,success,0.025958538055419922,0.3304078541713198
20,exact_ortools_vrp,511,success,0.027142763137817383,0.31630412167665356
20,exact_ortools_vrp,512,success,0.024962186813354492,0.2792669055984595
20,exact_ortools_vrp,513,success,0.027962446212768555,0.3244966543564532
20,exact_ortools_vrp,514,success,0.03655505180358887,0.3170379963724593
20,exact_ortools_vrp,515,success,0.035823822021484375,0.4644861053357004
20,exact_ortools_vrp,516,success,0.029093027114868164,0.31403853394149406
20,exact_ortools_vrp,517,success,0.02664351463317871,0.26564513252773714
20,exact_ortools_vrp,518,success,0.03767728805541992,0.3575029258794712
20,exact_ortools_vrp,519,success,0.029320716857910156,0.3604911382765269
20,exact_ortools_vrp,520,success,0.0339052677154541,0.3394566473715617
20,exact_ortools_vrp,521,success,0.031018733978271484,0.3799408991881932
20,exact_ortools_vrp,522,success,0.02603936195373535,0.34049950078570046
20,exact_ortools_vrp,523,success,0.04388284683227539,0.35908397260939157
20,exact_ortools_vrp,524,success,0.02564406394958496,0.3836962336592312
20,exact_ortools_vrp,525,success,0.030622005462646484,0.3121171046363787
20,exact_ortools_vrp,526,success,0.02210521697998047,0.32500807428331324
20,exact_ortools_vrp,527,success,0.023975372314453125,0.30044798425487507
20,exact_ortools_vrp,528,success,0.034276723861694336,0.31294556198861195
20,exact_ortools_vrp,529,success,0.02604532241821289,0.36534526940773165
20,exact_ortools_vrp,530,success,0.03435492515563965,0.371480861131103
20,exact_ortools_vrp,531,success,0.027374744415283203,0.3134444522656288
20,exact_ortools_vrp,532,success,0.019029855728149414,0.3590848663592037
20,exact_ortools_vrp,533,success,0.021229267120361328,0.2844197538913913
20,exact_ortools_vrp,534,success,0.028657197952270508,0.3666362871334029
20,exact_ortools_vrp,535,success,0.030974149703979492,0.2990758078028054
20,exact_ortools_vrp,536,success,0.020499229431152344,0.3581657194642306
20,exact_ortools_vrp,537,success,0.025964021682739258,0.37588892272725805
20,exact_ortools_vrp,538,success,0.02548527717590332,0.3907484252920028
20,exact_ortools_vrp,539,success,0.02911233901977539,0.43944955855280277
20,exact_ortools_vrp,540,success,0.06327247619628906,0.33833694765024025
20,exact_ortools_vrp,541,success,0.05859255790710449,0.39713919623431926
20,exact_ortools_vrp,542,success,0.02244091033935547,0.35995706880810713
20,exact_ortools_vrp,543,success,0.025986909866333008,0.3448643223236768
20,exact_ortools_vrp,544,success,0.03835558891296387,0.33658379558914886
20,exact_ortools_vrp,545,success,0.03831911087036133,0.25471135455766025
20,exact_ortools_vrp,546,success,0.055165767669677734,0.40825640558189963
20,exact_ortools_vrp,547,success,0.07761669158935547,0.33395533168232966
20,exact_ortools_vrp,548,success,0.059299468994140625,0.37676588271283
20,exact_ortools_vrp,549,success,0.05369210243225098,0.31843208190452627
20,exact_ortools_vrp,550,success,0.05722332000732422,0.3963321671353758
20,exact_ortools_vrp,551,success,0.028073549270629883,0.3519823403529049
20,exact_ortools_vrp,552,success,0.028220176696777344,0.3877273983679526
20,exact_ortools_vrp,553,success,0.02876758575439453,0.2730123146313988
20,exact_ortools_vrp,554,success,0.032372236251831055,0.3600128281534659
20,exact_ortools_vrp,555,success,0.01840043067932129,0.29168004630632116
20,exact_ortools_vrp,556,success,0.04038524627685547,0.24838714038605958
20,exact_ortools_vrp,557,success,0.018501758575439453,0.3845096035398291
20,exact_ortools_vrp,558,success,0.03634786605834961,0.3333591688994194
20,exact_ortools_vrp,559,success,0.02604842185974121,0.3286096697305766
20,exact_ortools_vrp,560,success,0.028064727783203125,0.30719935052672426
20,exact_ortools_vrp,561,success,0.02843308448791504,0.37355522830754334
20,exact_ortools_vrp,562,success,0.028881311416625977,0.2925690869455724
20,exact_ortools_vrp,563,success,0.034861087799072266,0.33011258940192945
20,exact_ortools_vrp,564,success,0.03521847724914551,0.30565759674413334
20,exact_ortools_vrp,565,success,0.02941608428955078,0.3719637367045074
20,exact_ortools_vrp,566,success,0.0264284610748291,0.39040958169906975
20,exact_ortools_vrp,567,success,0.028826475143432617,0.3551759045452628
20,exact_ortools_vrp,568,success,0.02994084358215332,0.2622126067453683
20,exact_ortools_vrp,569,success,0.02323007583618164,0.30885646781090703
20,exact_ortools_vrp,570,success,0.02541208267211914,0.47524757607579
20,exact_ortools_vrp,571,success,0.02884197235107422,0.36969983883813734
20,exact_ortools_vrp,572,success,0.031897544860839844,0.3576968933890524
20,exact_ortools_vrp,573,success,0.031406402587890625,0.2672527920023974
20,exact_ortools_vrp,574,success,0.02156662940979004,0.29607142559523336
20,exact_ortools_vrp,575,success,0.02852797508239746,0.34292395384842717
20,exact_ortools_vrp,576,success,0.023767709732055664,0.3402980013562357
20,exact_ortools_vrp,577,success,0.030448198318481445,0.3242777832610158
20,exact_ortools_vrp,578,success,0.03246021270751953,0.3050159651019342
20,exact_ortools_vrp,579,success,0.03024601936340332,0.24160838117267244
20,exact_ortools_vrp,580,success,0.021871089935302734,0.3355205498895469
20,exact_ortools_vrp,581,success,0.026920795440673828,0.3541212943204538
20,exact_ortools_vrp,582,success,0.030834674835205078,0.33961242323024393
20,exact_ortools_vrp,583,success,0.03269004821777344,0.32137471640528326
20,exact_ortools_vrp,584,success,0.026531696319580078,0.29732923679649703
20,exact_ortools_vrp,585,success,0.022982358932495117,0.32761726217612985
20,exact_ortools_vrp,586,success,0.028469324111938477,0.3645428036369075
20,exact_ortools_vrp,587,success,0.026035070419311523,0.3490723732201708
20,exact_ortools_vrp,588,success,0.03536272048950195,0.31828384743316124
20,exact_ortools_vrp,589,success,0.026848793029785156,0.3339124642736655
20,exact_ortools_vrp,590,success,0.03096604347229004,0.260165620251074
20,exact_ortools_vrp,591,success,0.026808738708496094,0.3245230486092686
20,exact_ortools_vrp,592,success,0.03901839256286621,0.3840218345442015
20,exact_ortools_vrp,593,success,0.026543617248535156,0.29047433016519075
20,exact_ortools_vrp,594,success,0.025506019592285156,0.3529062747687633
20,exact_ortools_vrp,595,success,0.03382587432861328,0.32615428692592396
20,exact_ortools_vrp,596,success,0.027369260787963867,0.3356194105368967
20,exact_ortools_vrp,597,success,0.020607471466064453,0.33239994114384686
20,exact_ortools_vrp,598,success,0.020217180252075195,0.34415458532836996
20,exact_ortools_vrp,599,success,0.019877195358276367,0.2912658410206699
20,exact_ortools_vrp,600,success,0.023920536041259766,0.2669959463015576
20,exact_ortools_vrp,601,success,0.024131059646606445,0.3988554193375615
20,exact_ortools_vrp,602,success,0.021329402923583984,0.36513567508982436
20,exact_ortools_vrp,603,success,0.02264094352722168,0.30324134380914547
20,exact_ortools_vrp,604,success,0.03680729866027832,0.2735266376502524
20,exact_ortools_vrp,605,success,0.022424697875976562,0.32271955441045
20,exact_ortools_vrp,606,success,0.03238201141357422,0.3390377410914446
20,exact_ortools_vrp,607,success,0.02403712272644043,0.3644242823210571
20,exact_ortools_vrp,608,success,0.028598785400390625,0.42377947484193645
20,exact_ortools_vrp,609,success,0.026591062545776367,0.33104087961376355
20,exact_ortools_vrp,610,success,0.03144669532775879,0.3468867510770813
20,exact_ortools_vrp,611,success,0.022397756576538086,0.2857875321248783
20,exact_ortools_vrp,612,success,0.0432591438293457,0.4293838235039926
20,exact_ortools_vrp,613,success,0.035210609436035156,0.42374453807893164
20,exact_ortools_vrp,614,success,0.030022382736206055,0.33618996379970717
20,exact_ortools_vrp,615,success,0.028187274932861328,0.28215363585968356
20,exact_ortools_vrp,616,success,0.027814388275146484,0.29389217056631745
20,exact_ortools_vrp,617,success,0.03263211250305176,0.31792208139849387
20,exact_ortools_vrp,618,success,0.03293895721435547,0.340563043540439
20,exact_ortools_vrp,619,success,0.03262758255004883,0.3006014970929387
20,exact_ortools_vrp,620,success,0.023597002029418945,0.32537918279119754
20,exact_ortools_vrp,621,success,0.023041486740112305,0.2681092108494723
20,exact_ortools_vrp,622,success,0.027477502822875977,0.32409464638277174
20,exact_ortools_vrp,623,success,0.027215242385864258,0.3531372960747651
20,exact_ortools_vrp,624,success,0.022211313247680664,0.3486754556576551
20,exact_ortools_vrp,625,success,0.027925968170166016,0.3017736917702728
20,exact_ortools_vrp,626,success,0.025465011596679688,0.33967367782211827
20,exact_ortools_vrp,627,success,0.02714252471923828,0.3553567014590657
20,exact_ortools_vrp,628,success,0.024803876876831055,0.29945433835922275
20,exact_ortools_vrp,629,success,0.026885032653808594,0.35208556284140463
20,exact_ortools_vrp,630,success,0.031031370162963867,0.2900058137364839
20,exact_ortools_vrp,631,success,0.027675867080688477,0.30239247007928655
20,exact_ortools_vrp,632,success,0.024557828903198242,0.3615346182631596
20,exact_ortools_vrp,633,success,0.030830860137939453,0.2971970391790962
20,exact_ortools_vrp,634,success,0.025259017944335938,0.3543013183101095
20,exact_ortools_vrp,635,success,0.029776334762573242,0.3087895731140743
20,exact_ortools_vrp,636,success,0.02569413185119629,0.2768087412784451
20,exact_ortools_vrp,637,success,0.028951644897460938,0.3201510602012527
20,exact_ortools_vrp,638,success,0.03963279724121094,0.28062258414887187
20,exact_ortools_vrp,639,success,0.027280092239379883,0.3860742656547424
20,exact_ortools_vrp,640,success,0.029982328414916992,0.3766371168694865
20,exact_ortools_vrp,641,success,0.02525639533996582,0.36476731319399125
20,exact_ortools_vrp,642,success,0.031236886978149414,0.3272910324852485
20,exact_ortools_vrp,643,success,0.03066730499267578,0.34569120193904346
20,exact_ortools_vrp,644,success,0.03161120414733887,0.3789875039645009
20,exact_ortools_vrp,645,success,0.03042125701904297,0.40162369716179247
20,exact_ortools_vrp,646,success,0.030549287796020508,0.3294817836579508
20,exact_ortools_vrp,647,success,0.02725529670715332,0.387757726013769
20,exact_ortools_vrp,648,success,0.0314023494720459,0.2638939968273136
20,exact_ortools_vrp,649,success,0.02565312385559082,0.339785805834884
20,exact_ortools_vrp,650,success,0.02588796615600586,0.2824092905070782
20,exact_ortools_vrp,651,success,0.029504776000976562,0.2638915638832193
20,exact_ortools_vrp,652,success,0.024635791778564453,0.4119880908133471
20,exact_ortools_vrp,653,success,0.023692846298217773,0.34277702873358507
20,exact_ortools_vrp,654,success,0.02779865264892578,0.2683719735618183
20,exact_ortools_vrp,655,success,0.027225017547607422,0.2591082509194081
20,exact_ortools_vrp,656,success,0.023242950439453125,0.2776310701038461
20,exact_ortools_vrp,657,success,0.028979063034057617,0.47968579076923595
20,exact_ortools_vrp,658,success,0.03014373779296875,0.34294884001992987
20,exact_ortools_vrp,659,success,0.029728412628173828,0.28261970801876224
20,exact_ortools_vrp,660,success,0.03534984588623047,0.35193262196447167
20,exact_ortools_vrp,661,success,0.030253171920776367,0.33605934114878994
20,exact_ortools_vrp,662,success,0.022055625915527344,0.274267100955045
20,exact_ortools_vrp,663,success,0.043515920639038086,0.418802877121536
20,exact_ortools_vrp,664,success,0.02439260482788086,0.3712304197070065
20,exact_ortools_vrp,665,success,0.026189327239990234,0.40076075696058694
20,exact_ortools_vrp,666,success,0.029744625091552734,0.39678814128196643
20,exact_ortools_vrp,667,success,0.027118444442749023,0.44055758666199435
20,exact_ortools_vrp,668,success,0.02231287956237793,0.30016647350248127
20,exact_ortools_vrp,669,success,0.02376532554626465,0.30727257745664055
20,exact_ortools_vrp,670,success,0.02896571159362793,0.34855416180508014
20,exact_ortools_vrp,671,success,0.02780628204345703,0.3044197372471925
20,exact_ortools_vrp,672,success,0.028229951858520508,0.432245885668722
20,exact_ortools_vrp,673,success,0.024343013763427734,0.3878729730385874
20,exact_ortools_vrp,674,success,0.029747962951660156,0.3112775592438735
20,exact_ortools_vrp,675,success,0.03121638298034668,0.2860327287746037
20,exact_ortools_vrp,676,success,0.028665542602539062,0.36087449585302356
20,exact_ortools_vrp,677,success,0.025936126708984375,0.31186276846966055
20,exact_ortools_vrp,678,success,0.024715662002563477,0.2816852989533525
20,exact_ortools_vrp,679,success,0.02591395378112793,0.32547782657694957
20,exact_ortools_vrp,680,success,0.02541804313659668,0.3509005095904153
20,exact_ortools_vrp,681,success,0.029112577438354492,0.3139218359664116
20,exact_ortools_vrp,682,success,0.030573129653930664,0.3551343465361342
20,exact_ortools_vrp,683,success,0.03044915199279785,0.27185628977645854
20,exact_ortools_vrp,684,success,0.026168346405029297,0.29891845428388053
20,exact_ortools_vrp,685,success,0.029770374298095703,0.31964189330647114
20,exact_ortools_vrp,686,success,0.02921748161315918,0.3680538436378908
20,exact_ortools_vrp,687,success,0.027382373809814453,0.3604486250667333
20,exact_ortools_vrp,688,success,0.025197744369506836,0.3629148193856123
20,exact_ortools_vrp,689,success,0.027113914489746094,0.4212523630251256
20,exact_ortools_vrp,690,success,0.03578901290893555,0.41182724124896464
20,exact_ortools_vrp,691,success,0.03451824188232422,0.3819624736167015
20,exact_ortools_vrp,692,success,0.02507805824279785,0.29881271518156327
20,exact_ortools_vrp,693,success,0.03163552284240723,0.2891074757849938
20,exact_ortools_vrp,694,success,0.03420567512512207,0.33754494031037413
20,exact_ortools_vrp,695,success,0.023302078247070312,0.30085250542235925
20,exact_ortools_vrp,696,success,0.02417469024658203,0.3644777755966946
20,exact_ortools_vrp,697,success,0.026956796646118164,0.27552022160871203
20,exact_ortools_vrp,698,success,0.0293886661529541,0.4187573595750337
20,exact_ortools_vrp,699,success,0.025339841842651367,0.3261558219651016
20,exact_ortools_vrp,700,success,0.025529861450195312,0.344929291567334
20,exact_ortools_vrp,701,success,0.02821969985961914,0.38796861821050727
20,exact_ortools_vrp,702,success,0.0234682559967041,0.35834945271731056
20,exact_ortools_vrp,703,success,0.028073787689208984,0.3565913183335775
20,exact_ortools_vrp,704,success,0.03065633773803711,0.31842698955732396
20,exact_ortools_vrp,705,success,0.02279043197631836,0.2984360415635736
20,exact_ortools_vrp,706,success,0.0217435359954834,0.3340097312897552
20,exact_ortools_vrp,707,success,0.020656824111938477,0.3341442701242877
20,exact_ortools_vrp,708,success,0.02825784683227539,0.30496641160177
20,exact_ortools_vrp,709,success,0.02039170265197754,0.33385173316378497
20,exact_ortools_vrp,710,success,0.01846790313720703,0.37613333709414654
20,exact_ortools_vrp,711,success,0.0340425968170166,0.3424627600015871
20,exact_ortools_vrp,712,success,0.02529764175415039,0.32295706344716335
20,exact_ortools_vrp,713,success,0.03443288803100586,0.363165803038042
20,exact_ortools_vrp,714,success,0.019439220428466797,0.3005545998203558
20,exact_ortools_vrp,715,success,0.02059316635131836,0.3529478045222335
20,exact_ortools_vrp,716,success,0.02249431610107422,0.3619700503211301
20,exact_ortools_vrp,717,success,0.02077031135559082,0.33802270081083663
20,exact_ortools_vrp,718,success,0.019919157028198242,0.34497695052489274
20,exact_ortools_vrp,719,success,0.02532219886779785,0.3689150547829428
20,exact_ortools_vrp,720,success,0.01861715316772461,0.34757342483597103
20,exact_ortools_vrp,721,success,0.021347761154174805,0.4105656420836533
20,exact_ortools_vrp,722,success,0.02082085609436035,0.37659152946025565
20,exact_ortools_vrp,723,success,0.023354053497314453,0.3543950251228561
20,exact_ortools_vrp,724,success,0.027950048446655273,0.40320258974500883
20,exact_ortools_vrp,725,success,0.03539538383483887,0.30035053908744763
20,exact_ortools_vrp,726,success,0.0290985107421875,0.3481124962129081
20,exact_ortools_vrp,727,success,0.02841496467590332,0.3545123953406129
20,exact_ortools_vrp,728,success,0.021358013153076172,0.3698057155984719
20,exact_ortools_vrp,729,success,0.026869535446166992,0.35617795873690206
20,exact_ortools_vrp,730,success,0.026912212371826172,0.33198344080719255
20,exact_ortools_vrp,731,success,0.021749496459960938,0.39595033585216943
20,exact_ortools_vrp,732,success,0.02283930778503418,0.33149724953248394
20,exact_ortools_vrp,733,success,0.021790027618408203,0.3248611927102496
20,exact_ortools_vrp,734,success,0.029628992080688477,0.27852081681015106
20,exact_ortools_vrp,735,success,0.0298154354095459,0.28416943643054476
20,exact_ortools_vrp,736,success,0.020916223526000977,0.3547421401275471
20,exact_ortools_vrp,737,success,0.020277976989746094,0.3349582956270991
20,exact_ortools_vrp,738,success,0.020944833755493164,0.2959198548447431
20,exact_ortools_vrp,739,success,0.01909661293029785,0.3668258262159043
20,exact_ortools_vrp,740,success,0.027891874313354492,0.30851828399395204
20,exact_ortools_vrp,741,success,0.029699087142944336,0.3329626601810537
20,exact_ortools_vrp,742,success,0.027245521545410156,0.34387992695305203
20,exact_ortools_vrp,743,success,0.022082090377807617,0.30791413903216885
20,exact_ortools_vrp,744,success,0.02647876739501953,0.42504527473242054
20,exact_ortools_vrp,745,success,0.027068376541137695,0.30761349318699166
20,exact_ortools_vrp,746,success,0.026035070419311523,0.37735530477116547
20,exact_ortools_vrp,747,success,0.030751943588256836,0.3341137441037507
20,exact_ortools_vrp,748,success,0.02039504051208496,0.32549796947433773
20,exact_ortools_vrp,749,success,0.026775598526000977,0.5319261669371805
20,exact_ortools_vrp,750,success,0.028816699981689453,0.322992151777118
20,exact_ortools_vrp,751,success,0.02935314178466797,0.31037998841515074
20,exact_ortools_vrp,752,success,0.02827000617980957,0.31679508365369796
20,exact_ortools_vrp,753,success,0.026361942291259766,0.3745466632842368
20,exact_ortools_vrp,754,success,0.02588343620300293,0.36416623561330086
20,exact_ortools_vrp,755,success,0.0254824161529541,0.3293578612932568
20,exact_ortools_vrp,756,success,0.023324012756347656,0.37847280701531294
20,exact_ortools_vrp,757,success,0.02510237693786621,0.3993588411850855
20,exact_ortools_vrp,758,success,0.03158259391784668,0.3860095107567373
20,exact_ortools_vrp,759,success,0.031920671463012695,0.3704940309681451
20,exact_ortools_vrp,760,success,0.029960155487060547,0.3073543615821313
20,exact_ortools_vrp,761,success,0.032129526138305664,0.41682194845688303
20,exact_ortools_vrp,762,success,0.024797916412353516,0.3491119218374489
20,exact_ortools_vrp,763,success,0.024242401123046875,0.3758247265228403
20,exact_ortools_vrp,764,success,0.026752233505249023,0.26184933116533016
20,exact_ortools_vrp,765,success,0.029256343841552734,0.3400872250651191
20,exact_ortools_vrp,766,success,0.027803659439086914,0.43494176547773405
20,exact_ortools_vrp,767,success,0.028374910354614258,0.3087068814590658
20,exact_ortools_vrp,768,success,0.026479244232177734,0.2547294766954959
20,exact_ortools_vrp,769,success,0.030271053314208984,0.2965184522150329
20,exact_ortools_vrp,770,success,0.031249523162841797,0.3967888719377591
20,exact_ortools_vrp,771,success,0.029469966888427734,0.2780095141516602
20,exact_ortools_vrp,772,success,0.026345252990722656,0.266618468258316
20,exact_ortools_vrp,773,success,0.022144556045532227,0.4145024186331798
20,exact_ortools_vrp,774,success,0.04183173179626465,0.27071671694728294
20,exact_ortools_vrp,775,success,0.023725271224975586,0.39296086911895195
20,exact_ortools_vrp,776,success,0.026640653610229492,0.3308398478411506
20,exact_ortools_vrp,777,success,0.030353784561157227,0.2410899362079817
20,exact_ortools_vrp,778,success,0.024626493453979492,0.4266723315407071
20,exact_ortools_vrp,779,success,0.030866622924804688,0.29301086930011144
20,exact_ortools_vrp,780,success,0.028115510940551758,0.31046185762163525
20,exact_ortools_vrp,781,success,0.02744269371032715,0.4235830250842598
20,exact_ortools_vrp,782,success,0.030231237411499023,0.3577645817653146
20,exact_ortools_vrp,783,success,0.028484106063842773,0.38731923636260396
20,exact_ortools_vrp,784,success,0.02598428726196289,0.344033561581078
20,exact_ortools_vrp,785,success,0.036926984786987305,0.27973242940335574
20,exact_ortools_vrp,786,success,0.04022717475891113,0.3272686284255488
20,exact_ortools_vrp,787,success,0.0267333984375,0.3967769924955532
20,exact_ortools_vrp,788,success,0.025285005569458008,0.3795691233845443
20,exact_ortools_vrp,789,success,0.021971702575683594,0.2790978913066371
20,exact_ortools_vrp,790,success,0.04221844673156738,0.27486346823179303
20,exact_ortools_vrp,791,success,0.025127410888671875,0.3200162189489871
20,exact_ortools_vrp,792,success,0.02460789680480957,0.2816743058461569
20,exact_ortools_vrp,793,success,0.03561830520629883,0.3114926909823995
20,exact_ortools_vrp,794,success,0.02550339698791504,0.3102485919585897
20,exact_ortools_vrp,795,success,0.025994539260864258,0.36389677557259104
20,exact_ortools_vrp,796,success,0.02344989776611328,0.36119908768319137
20,exact_ortools_vrp,797,success,0.026752948760986328,0.28255361213453667
20,exact_ortools_vrp,798,success,0.023444175720214844,0.3750967609858371
20,exact_ortools_vrp,799,success,0.021956920623779297,0.3250822726489977
