epoch,train_loss,train_cost,learning_rate,temperature,val_cost
66,-2.1332595348358154,0.47501091727084976,1.4377232756381102e-05,0.6415927782654762,
67,-1.8689608573913574,0.4622798675273765,1.369703498450797e-05,0.6415927782654762,
68,-2.058314323425293,0.4733217206931042,1.30284853141159e-05,0.6415927782654762,0.44610938640458936
69,-2.137352466583252,0.47229877270786125,1.2372243523014575e-05,0.6415927782654762,
70,-1.7277330160140991,0.4692674670308594,1.1728957242622797e-05,0.48119458369910717,
71,-1.8390930891036987,0.4760810254127847,1.109926131883441e-05,0.48119458369910717,
72,-1.9837567806243896,0.47491840732597257,1.0483777185502072e-05,0.48119458369910717,0.44444714594240287
73,-1.6443086862564087,0.47147597643352157,9.8831122511571e-06,0.48119458369910717,
74,-1.5539630651474,0.46333754177658937,9.297859299570533e-06,0.3608959377743304,
75,-1.5947563648223877,0.4671403243667487,8.728595904747126e-06,0.3608959377743304,
76,-1.782888650894165,0.4685549492402316,8.175883860929586e-06,0.3608959377743304,0.4427094902060471
77,-1.5478450059890747,0.46857104914235226,7.640268628175422e-06,0.3608959377743304,
78,-1.2580554485321045,0.4606613840004666,7.1222787940537395e-06,0.2706719533307478,
79,-1.4541152715682983,0.46496835036868295,6.622425551993166e-06,0.2706719533307478,
80,-1.4354815483093262,0.4632148490530848,6.141202196795585e-06,0.2706719533307478,0.442826458267832
81,-1.2907536029815674,0.45716359575362386,5.67908363781379e-06,0.2706719533307478,
82,-1.065975546836853,0.4550172574956365,5.236525930273237e-06,0.20300396499806084,
83,-1.036417841911316,0.4616458523768235,4.813965825200636e-06,0.20300396499806084,
84,-0.8439496159553528,0.44928742139942834,4.411820338403378e-06,0.20300396499806084,0.44579009087280747
85,-0.9283977746963501,0.4570692292541121,4.030486338925343e-06,0.20300396499806084,
86,-0.8832874298095703,0.45523571990776446,3.67034015738499e-06,0.15225297374854563,
87,-0.7942150831222534,0.4533062996154629,3.331737214582527e-06,0.15225297374854563,
88,-0.7411534190177917,0.45327869959915446,3.0150116707424685e-06,0.15225297374854563,0.44203256170925487
89,-0.732200562953949,0.4498687479049352,2.720476095737843e-06,0.15225297374854563,
90,-1.0116366147994995,0.4534230209306226,2.448421160621477e-06,0.19031621718568204,
91,-0.9087085723876953,0.4546227890691614,2.199115350768739e-06,0.19031621718568204,
92,-0.928195595741272,0.4596816866105416,1.9728047009148977e-06,0.19031621718568204,0.4451062051363007
93,-0.8348520994186401,0.44458417901961955,1.7697125523485413e-06,0.19031621718568204,
94,-0.6896291375160217,0.44584077967213104,1.5900393325006905e-06,0.14273716288926153,
95,-0.572114884853363,0.43582734336142354,1.4339623571471263e-06,0.14273716288926153,
96,-0.6759169101715088,0.45587022694647134,1.3016356554191274e-06,0.14273716288926153,0.4417309918880745
97,-0.6576905250549316,0.44704765802199675,1.1931898177952948e-06,0.14273716288926153,
98,-0.5493634939193726,0.45100945850612406,1.1087318672245401e-06,0.10705287216694614,
99,-0.4898066818714142,0.4567763674672343,1.0483451535073469e-06,0.10705287216694614,
100,-0.5068226456642151,0.450524748777247,1.0120892710395759e-06,0.10705287216694614,0.44385355696737866
101,-0.46973463892936707,0.4586657053922926,1e-06,0.10705287216694614,0.44387804245047485
